"","AR","Camber","Re","ARFac","CamberFac","ReFac","speeds","Lengths","ARnumber","CLCD","Caoa","slope","yint","gamma","gaoa","Efficiency"
"22",3.6248866,0.022540333,105000,"3.6248866","0.022540333","105000",15.75,0.200637443715977,4,11.6015568273357,2.3177,0.0395140426334842,0.166243587197587,4.92630895450062,2.3181,0.539017245098039
"23",3.6248866,0.022540333,159848.28,"3.6248866","0.022540333","159848.28",23.977242,0.200637443715977,4,9.59479821283544,3.1901,0.0395140426334842,0.166243587197587,5.94990896601323,3.1898,0.539017245098039
"24",3.6248866,0.042264973,31413.316,"3.6248866","0.042264973","31413.316",4.7119974,0.200637443715977,4,10.5565744755936,1.4805,0.0391110642533937,0.240195469984917,5.41125365977263,1.4792,0.535488784313725
"25",3.6248866,0.042264973,50151.724,"3.6248866","0.042264973","50151.724",7.5227586,0.200637443715977,4,11.1250596827522,1.2397,0.0391110642533937,0.240195469984917,5.13625903297969,1.2389,0.535488784313725
"26",3.6248866,0.042264973,105000,"3.6248866","0.042264973","105000",15.75,0.200637443715977,4,11.2534567493913,1.2267,0.0391110642533937,0.240195469984917,5.07797035384757,1.2261,0.535488784313725
"27",3.6248866,0.042264973,159848.28,"3.6248866","0.042264973","159848.28",23.977242,0.200637443715977,4,8.56053006434407,2.6459,0.0391110642533937,0.240195469984917,6.66277829052462,2.6454,0.535488784313725
"28",3.6248866,0.042264973,178586.68,"3.6248866","0.042264973","178586.68",26.788002,0.200637443715977,4,9.38546587189866,2.0693,0.0391110642533937,0.240195469984917,6.08173415746865,2.0686,0.535488784313725
"29",3.6248866,0.066001896,105000,"3.6248866","0.066001896","105000",15.75,0.200637443715977,4,9.3983073461302,1.7733,0.0386373181900453,0.314513668959276,6.07345190031782,1.7723,0.532013680392157
"30",3.6248866,0.1,23192.05,"3.6248866","0.1","23192.05",3.4788075,0.200637443715977,4,7.09790285069725,3.3182,0.0378168944343892,0.431434099049774,8.01937737537148,3.3174,0.525845256862745
"31",3.6248866,0.1,31413.316,"3.6248866","0.1","31413.316",4.7119974,0.200637443715977,4,7.3257228014351,3.3351,0.0378168944343892,0.431434099049774,7.77306867003087,3.3339,0.525845256862745
"32",3.6248866,0.1,50151.724,"3.6248866","0.1","50151.724",7.5227586,0.200637443715977,4,7.51843704424243,3.1486,0.0378168944343892,0.431434099049774,7.5761620439342,3.146,0.525845256862745
"33",3.6248866,0.1,72701.801,"3.6248866","0.1","72701.801",10.90527015,0.200637443715977,4,7.65564368662902,2.7822,0.0378168944343892,0.431434099049774,7.44190408150802,2.7807,0.525845256862745
"34",3.6248866,0.1,105000,"3.6248866","0.1","105000",15.75,0.200637443715977,4,7.76574253852542,2.4702,0.0378168944343892,0.431434099049774,7.337532374024,2.4684,0.525845256862745
"35",3.6248866,0.1,137298.2,"3.6248866","0.1","137298.2",20.59473,0.200637443715977,4,7.82741699894326,2.2397,0.0378168944343892,0.431434099049774,7.28033404328306,2.2377,0.525845256862745
"36",3.6248866,0.1,159848.28,"3.6248866","0.1","159848.28",23.977242,0.200637443715977,4,6.26761755029561,2.9345,0.0378168944343892,0.431434099049774,9.06513131638654,2.9343,0.525845256862745
"37",3.6248866,0.1,178586.68,"3.6248866","0.1","178586.68",26.788002,0.200637443715977,4,6.48308190517295,2.9786,0.0378168944343892,0.431434099049774,8.76860979852803,2.9783,0.525845256862745
"38",3.6248866,0.1,186807.95,"3.6248866","0.1","186807.95",28.0211925,0.200637443715977,4,6.81705923601608,3.1669,0.0378168944343892,0.431434099049774,8.34520842968205,3.1663,0.525845256862745
"39",3.6248866,0.1339981,105000,"3.6248866","0.1339981","105000",15.75,0.200637443715977,4,5.80466658663779,2.8601,0.0368762471945701,0.546361317239819,9.77468739299004,2.86,0.51845008627451
"40",3.6248866,0.15773503,31413.316,"3.6248866","0.15773503","31413.316",4.7119974,0.200637443715977,4,5.24596688048845,1.7125,0.0361690711312217,0.6237276160181,10.7923882923062,1.7123,0.513176578431373
"41",3.6248866,0.15773503,50151.724,"3.6248866","0.15773503","50151.724",7.5227586,0.200637443715977,4,5.29992715629604,1.8113,0.0361690711312217,0.6237276160181,10.6850468228941,1.8112,0.513176578431373
"42",3.6248866,0.15773503,105000,"3.6248866","0.15773503","105000",15.75,0.200637443715977,4,5.31114133252538,1.8217,0.0361690711312217,0.6237276160181,10.6630063492626,1.8217,0.513176578431373
"43",3.6248866,0.15773503,159848.28,"3.6248866","0.15773503","159848.28",23.977242,0.200637443715977,4,4.80886887285798,0.9545,0.0361690711312217,0.6237276160181,11.7471769758175,0.9544,0.513176578431373
"44",3.6248866,0.15773503,178586.68,"3.6248866","0.15773503","178586.68",26.788002,0.200637443715977,4,5.09246211229883,1.2317,0.0361690711312217,0.6237276160181,11.1097280352369,1.2317,0.513176578431373
"45",3.6248866,0.17745967,50151.724,"3.6248866","0.17745967","50151.724",7.5227586,0.200637443715977,4,4.8582828493758,0.637700000000001,0.0370411015837104,0.685462049396682,11.630970394362,0.6376,0.510721794117647
"46",3.6248866,0.17745967,105000,"3.6248866","0.17745967","105000",15.75,0.200637443715977,4,4.92940225834118,0.663600000000001,0.0370411015837104,0.685462049396682,11.4676428220087,0.6635,0.510721794117647
"47",3.6248866,0.17745967,159848.28,"3.6248866","0.17745967","159848.28",23.977242,0.200637443715977,4,4.64781254088889,0.0818000000000003,0.0370411015837104,0.685462049396682,12.1423597708251,0.0818000000000003,0.510721794117647
"48",3.6248866,0.18611363,105000,"3.6248866","0.18611363","105000",15.75,0.200637443715977,4,4.67410733620895,0.1464,0.036803922760181,0.712276290965309,12.0760609018723,0.1464,0.508866898039216
"49",4.014315,0.0093820154,105000,"4.014315","0.0093820154","105000",15.75,0.222192302476635,5,10.2914290414494,1.7209,0.0431513336334842,0.123487233413273,5.54808178571497,1.7127,0.55190261372549
"50",4.014315,0.013886369,50151.724,"4.014315","0.013886369","50151.724",7.5227586,0.222192302476635,5,11.0453455003272,2.0431,0.0432408018708828,0.140438611065437,5.1722900127924,2.0405,0.551450582222222
"51",4.014315,0.013886369,105000,"4.014315","0.013886369","105000",15.75,0.222192302476635,5,11.7731485729579,1.809,0.0432408018708828,0.140438611065437,4.85399010342489,1.8061,0.551450582222222
"52",4.014315,0.013886369,159848.28,"4.014315","0.013886369","159848.28",23.977242,0.222192302476635,5,9.59273240871795,2.5788,0.0432408018708828,0.140438611065437,5.95065416025449,2.5765,0.551450582222222
"53",4.014315,0.022540333,31413.316,"4.014315","0.022540333","31413.316",4.7119974,0.222192302476635,5,11.5028613285431,2.4543,0.042919988321267,0.178911887781297,4.9683312902318,2.4547,0.549916121568627
"54",4.014315,0.022540333,50151.724,"4.014315","0.022540333","50151.724",7.5227586,0.222192302476635,5,12.2236853981453,2.1729,0.042919988321267,0.178911887781297,4.67667478754965,2.1731,0.549916121568627
"55",4.014315,0.022540333,105000,"4.014315","0.022540333","105000",15.75,0.222192302476635,5,12.4062466947436,2.1035,0.042919988321267,0.178911887781297,4.60816293551953,2.1037,0.549916121568627
"56",4.014315,0.022540333,159848.28,"4.014315","0.022540333","159848.28",23.977242,0.222192302476635,5,9.0937199098249,3.2157,0.042919988321267,0.178911887781297,6.2752141673847,3.2148,0.549916121568627
"57",4.014315,0.022540333,178586.68,"4.014315","0.022540333","178586.68",26.788002,0.222192302476635,5,10.0780066024838,2.9195,0.042919988321267,0.178911887781297,5.6665061352261,2.9189,0.549916121568627
"58",4.014315,0.042264973,23192.05,"4.014315","0.042264973","23192.05",3.4788075,0.222192302476635,5,10.5633239663729,1.5705,0.0425257336199095,0.257955693257918,5.40784159388855,1.5695,0.546816556862745
"59",4.014315,0.042264973,31413.316,"4.014315","0.042264973","31413.316",4.7119974,0.222192302476635,5,11.1671126647363,1.3109,0.0425257336199095,0.257955693257918,5.11701744354641,1.3095,0.546816556862745
"60",4.014315,0.042264973,50151.724,"4.014315","0.042264973","50151.724",7.5227586,0.222192302476635,5,11.5677009282271,1.1539,0.0425257336199095,0.257955693257918,4.94070315420595,1.1528,0.546816556862745
"61",4.014315,0.042264973,72701.801,"4.014315","0.042264973","72701.801",10.90527015,0.222192302476635,5,11.7804599586771,1.0827,0.0425257336199095,0.257955693257918,4.85190388836809,1.0817,0.546816556862745
"62",4.014315,0.042264973,105000,"4.014315","0.042264973","105000",15.75,0.222192302476635,5,11.9241804062398,1.0723,0.0425257336199095,0.257955693257918,4.79369556155816,1.0716,0.546816556862745
"63",4.014315,0.042264973,137298.2,"4.014315","0.042264973","137298.2",20.59473,0.222192302476635,5,11.9822052650183,1.0724,0.0425257336199095,0.257955693257918,4.770579965475,1.0717,0.546816556862745
"64",4.014315,0.042264973,159848.28,"4.014315","0.042264973","159848.28",23.977242,0.222192302476635,5,8.5346317316419,2.8585,0.0425257336199095,0.257955693257918,6.68281668220577,2.858,0.546816556862745
"65",4.014315,0.042264973,178586.68,"4.014315","0.042264973","178586.68",26.788002,0.222192302476635,5,9.02340739684724,2.4999,0.0425257336199095,0.257955693257918,6.32383393515028,2.4993,0.546816556862745
"66",4.014315,0.042264973,186807.95,"4.014315","0.042264973","186807.95",28.0211925,0.222192302476635,5,9.90151146334957,1.9274,0.0425257336199095,0.257955693257918,5.76695896922382,1.9266,0.546816556862745
"67",4.014315,0.046153069,105000,"4.014315","0.046153069","105000",15.75,0.222192302476635,5,11.0266215218116,1.4635,0.0425038158371041,0.2628495760181,5.18185297438979,1.4621,0.546657311764706
"68",4.014315,0.066001896,50151.724,"4.014315","0.066001896","50151.724",7.5227586,0.222192302476635,5,10.0472429026658,1.466,0.0420712176018099,0.33725104719457,5.68382129611434,1.465,0.543845670588235
"69",4.014315,0.066001896,105000,"4.014315","0.066001896","105000",15.75,0.222192302476635,5,10.4826907161874,1.3072,0.0420712176018099,0.33725104719457,5.44917796265601,1.3066,0.543845670588235
"70",4.014315,0.066001896,159848.28,"4.014315","0.066001896","159848.28",23.977242,0.222192302476635,5,9.15389862972173,1.6622,0.0420712176018099,0.33725104719457,6.23437451105306,1.6612,0.543845670588235
"71",4.014315,0.1,18912.915,"4.014315","0.1","18912.915",2.83693725,0.222192302476635,5,7.67249034257494,2.7718,0.0411485207239819,0.461891880965309,7.42576372731745,2.7706,0.538909378431373
"72",4.014315,0.1,23192.05,"4.014315","0.1","23192.05",3.4788075,0.222192302476635,5,7.94372598144424,2.8376,0.0411485207239819,0.461891880965309,7.17489689938654,2.8367,0.538909378431373
"73",4.014315,0.1,31413.316,"4.014315","0.1","31413.316",4.7119974,0.222192302476635,5,6.53183926847155,2.6386,0.0411485207239819,0.461891880965309,8.70416439803211,2.6384,0.538909378431373
"74",4.014315,0.1,50151.724,"4.014315","0.1","50151.724",7.5227586,0.222192302476635,5,8.16493712317998,2.6425,0.0411485207239819,0.461891880965309,6.98244067343086,2.6415,0.538909378431373
"75",4.014315,0.1,53845.416,"4.014315","0.1","53845.416",8.0768124,0.222192302476635,5,8.29358866667627,2.399,0.0411485207239819,0.461891880965309,6.87518198159564,2.3978,0.538909378431373
"76",4.014315,0.1,72701.801,"4.014315","0.1","72701.801",10.90527015,0.222192302476635,5,8.31257909889683,2.3941,0.0411485207239819,0.461891880965309,6.85962809556274,2.3932,0.538909378431373
"77",4.014315,0.1,105000,"4.014315","0.1","105000",15.75,0.222192302476635,5,8.42471924151333,2.2195,0.0411485207239819,0.461891880965309,6.76918140187102,2.2187,0.538909378431373
"78",4.014315,0.1,137298.2,"4.014315","0.1","137298.2",20.59473,0.222192302476635,5,8.47471918967691,1.9195,0.0411485207239819,0.461891880965309,6.72962255731817,1.9168,0.538909378431373
"79",4.014315,0.1,156154.58,"4.014315","0.1","156154.58",23.423187,0.222192302476635,5,8.49207129701464,1.9028,0.0411485207239819,0.461891880965309,6.7159854646637,1.9009,0.538909378431373
"80",4.014315,0.1,159848.28,"4.014315","0.1","159848.28",23.977242,0.222192302476635,5,6.69958606044873,2.6156,0.0411485207239819,0.461891880965309,8.48944053961595,2.6154,0.538909378431373
"81",4.014315,0.1,178586.68,"4.014315","0.1","178586.68",26.788002,0.222192302476635,5,6.94899324106173,2.6395,0.0411485207239819,0.461891880965309,8.18894899078307,2.6392,0.538909378431373
"82",4.014315,0.1,186807.95,"4.014315","0.1","186807.95",28.0211925,0.222192302476635,5,7.34200644764823,2.7758,0.0411485207239819,0.461891880965309,7.75606491520967,2.7751,0.538909378431373
"83",4.014315,0.1,191087.09,"4.014315","0.1","191087.09",28.6630635,0.222192302476635,5,7.40472789009868,2.7873,0.0411485207239819,0.461891880965309,7.6911510932684,2.7864,0.538909378431373
"84",4.014315,0.1339981,50151.724,"4.014315","0.1339981","50151.724",7.5227586,0.222192302476635,5,6.28633385313586,2.6714,0.0403213088687783,0.585287669472097,9.03859862776607,2.6713,0.532635409803922
"85",4.014315,0.1339981,105000,"4.014315","0.1339981","105000",15.75,0.222192302476635,5,6.43793376954308,3.5247,0.0403213088687783,0.585287669472097,8.82914681827183,3.525,0.532635409803922
"86",4.014315,0.1339981,159848.28,"4.014315","0.1339981","159848.28",23.977242,0.222192302476635,5,6.0592343167614,2.1228,0.0403213088687783,0.585287669472097,9.37145630830397,2.1227,0.532635409803922
"87",4.014315,0.15384693,105000,"4.014315","0.15384693","105000",15.75,0.222192302476635,5,5.77071404034821,1.5892,0.039756195520362,0.655349129125189,9.8310775389451,1.5891,0.528794505882353
"88",4.014315,0.15773503,23192.05,"4.014315","0.15773503","23192.05",3.4788075,0.222192302476635,5,5.60669252372959,1.209,0.0396657564705882,0.669000205098039,10.1128263384191,1.2091,0.527985088235294
"89",4.014315,0.15773503,31413.316,"4.014315","0.15773503","31413.316",4.7119974,0.222192302476635,5,5.68402231283964,1.4111,0.0396657564705882,0.669000205098039,9.97802831824031,1.411,0.527985088235294
"90",4.014315,0.15773503,50151.724,"4.014315","0.15773503","50151.724",7.5227586,0.222192302476635,5,5.72599418270723,1.5033,0.0396657564705882,0.669000205098039,9.90634337503904,1.5032,0.527985088235294
"91",4.014315,0.15773503,72701.801,"4.014315","0.15773503","72701.801",10.90527015,0.222192302476635,5,5.74615875175878,1.5199,0.0396657564705882,0.669000205098039,9.87226476579826,1.5197,0.527985088235294
"92",4.014315,0.15773503,105000,"4.014315","0.15773503","105000",15.75,0.222192302476635,5,5.75998393555209,1.5449,0.0396657564705882,0.669000205098039,9.84903331552654,1.5448,0.527985088235294
"93",4.014315,0.15773503,137298.2,"4.014315","0.15773503","137298.2",20.59473,0.222192302476635,5,5.7683179422656,1.5374,0.0396657564705882,0.669000205098039,9.83508205998329,1.5374,0.527985088235294
"94",4.014315,0.15773503,159848.28,"4.014315","0.15773503","159848.28",23.977242,0.222192302476635,5,4.88584676226551,0.5179,0.0396657564705882,0.669000205098039,11.5671198936814,0.5178,0.527985088235294
"95",4.014315,0.15773503,178586.68,"4.014315","0.15773503","178586.68",26.788002,0.222192302476635,5,5.15514326696511,0.5876,0.0396657564705882,0.669000205098039,10.9779435150125,0.5874,0.527985088235294
"96",4.014315,0.15773503,186807.95,"4.014315","0.15773503","186807.95",28.0211925,0.222192302476635,5,5.49147435635142,0.9135,0.0396657564705882,0.669000205098039,10.3204941961043,0.9134,0.527985088235294
"97",4.014315,0.17745967,31413.316,"4.014315","0.17745967","31413.316",4.7119974,0.222192302476635,5,5.28992480845385,0.4181,0.0405271652488688,0.734447209260935,10.7047818703285,0.418,0.526575670588235
"98",4.014315,0.17745967,50151.724,"4.014315","0.17745967","50151.724",7.5227586,0.222192302476635,5,5.36457172132215,0.4086,0.0405271652488688,0.734447209260935,10.5592050770629,0.4084,0.526575670588235
"99",4.014315,0.17745967,105000,"4.014315","0.17745967","105000",15.75,0.222192302476635,5,5.38108349986473,0.433800000000001,0.0405271652488688,0.734447209260935,10.5275286945185,0.4337,0.526575670588235
"100",4.014315,0.17745967,159848.28,"4.014315","0.17745967","159848.28",23.977242,0.222192302476635,5,4.65127073199685,-0.4484,0.0405271652488688,0.734447209260935,12.1335951839767,-0.4484,0.526575670588235
"101",4.014315,0.17745967,178586.68,"4.014315","0.17745967","178586.68",26.788002,0.222192302476635,5,5.01528250627836,-0.2654,0.0405271652488688,0.734447209260935,11.2763426876543,-0.2656,0.526575670588235
"102",4.014315,0.18611363,50151.724,"4.014315","0.18611363","50151.724",7.5227586,0.222192302476635,5,5.10372107850379,0.00680000000000014,0.0403431540723982,0.763726575339366,11.0858243649561,0.00660000000000061,0.524880243137255
"103",4.014315,0.18611363,105000,"4.014315","0.18611363","105000",15.75,0.222192302476635,5,5.18547092160704,0.1195,0.0403431540723982,0.763726575339366,10.9152889603002,0.1195,0.524880243137255
"104",4.014315,0.18611363,159848.28,"4.014315","0.18611363","159848.28",23.977242,0.222192302476635,5,4.78802156631497,-0.7909,0.0403431540723982,0.763726575339366,11.79689920953,-0.7911,0.524880243137255
"105",4.014315,0.19061798,105000,"4.014315","0.19061798","105000",15.75,0.222192302476635,5,5.00575344119373,-0.1623,0.0402491891855204,0.778964302971342,11.2972538968237,-0.1625,0.523959639215686
"106",4.1631097,0.1,105000,"4.1631097","0.1","105000",15.75,0.230428087906857,6,8.16571044555356,2.6197,0.0424661128054299,0.473480143936652,6.98177862475742,2.6184,0.54291072745098
"107",4.5245578,0.042264973,105000,"4.5245578","0.042264973","105000",15.75,0.25043423729095,7,11.9429143296622,1.1588,0.0467400602262443,0.279667978144796,4.78622186776438,1.1575,0.559588515686275
"108",4.5245578,0.1,50151.724,"4.5245578","0.1","50151.724",7.5227586,0.25043423729095,7,8.73243953375319,2.1585,0.0457472328755971,0.500582473319221,6.53268740561185,2.1567,0.553053422916667
"109",4.5245578,0.1,105000,"4.5245578","0.1","105000",15.75,0.25043423729095,7,9.1470466036236,1.721,0.0457472328755971,0.500582473319221,6.23897144221131,1.7199,0.553053422916667
"110",4.5245578,0.1,159848.28,"4.5245578","0.1","159848.28",23.977242,0.25043423729095,7,8.00336110303103,2.292,0.0457472328755971,0.500582473319221,7.12201429277566,2.2913,0.553053422916667
"111",4.5245578,0.15773503,105000,"4.5245578","0.15773503","105000",15.75,0.25043423729095,7,6.25340167021223,1.1192,0.0439574793665159,0.723577052096531,9.08540562279217,1.1191,0.544585503921569
"112",4.9019238,0.0067530486,105000,"4.9019238","0.0067530486","105000",15.75,0.271321442310087,8,10.2211720056727,1.2641,0.0502318341447964,0.130949059134238,5.58551376394971,1.251,0.572759590196078
"113",4.9019238,0.0093820154,50151.724,"4.9019238","0.0093820154","50151.724",7.5227586,0.271321442310087,8,10.9662005889242,1.3244,0.0501936486832579,0.142215516891403,5.20782470253046,1.3144,0.572355241176471
"114",4.9019238,0.0093820154,105000,"4.9019238","0.0093820154","105000",15.75,0.271321442310087,8,11.719211845387,1.1367,0.0501936486832579,0.142215516891403,4.87459835027773,1.1269,0.572355241176471
"115",4.9019238,0.0093820154,159848.28,"4.9019238","0.0093820154","159848.28",23.977242,0.271321442310087,8,9.53123951359394,1.8968,0.0502496696938775,0.142146406693878,5.98813724841218,1.8891,0.572425755102041
"116",4.9019238,0.013886369,31413.316,"4.9019238","0.013886369","31413.316",4.7119974,0.271321442310087,8,11.9495219555144,1.5861,0.0504475584412956,0.16122442634413,4.78215584803171,1.5827,0.5720525
"117",4.9019238,0.013886369,50151.724,"4.9019238","0.013886369","50151.724",7.5227586,0.271321442310087,8,12.7574501109605,1.381,0.0504475584412956,0.16122442634413,4.48043647385068,1.3774,0.5720525
"118",4.9019238,0.013886369,105000,"4.9019238","0.013886369","105000",15.75,0.271321442310087,8,12.9728445357183,1.3503,0.0504475584412956,0.16122442634413,4.40634123210873,1.3467,0.5720525
"119",4.9019238,0.013886369,159848.28,"4.9019238","0.013886369","159848.28",23.977242,0.271321442310087,8,9.32365218100481,2.3902,0.0504475584412956,0.16122442634413,6.12096580073034,2.3858,0.5720525
"120",4.9019238,0.013886369,178586.68,"4.9019238","0.013886369","178586.68",26.788002,0.271321442310087,8,10.3435746313244,2.0808,0.0504475584412956,0.16122442634413,5.52096354152364,2.077,0.5720525
"121",4.9019238,0.022540333,23192.05,"4.9019238","0.022540333","23192.05",3.4788075,0.271321442310087,8,11.9430009114793,2.2916,0.0500290852040816,0.204809343061224,4.78593577270895,2.2924,0.570717579591837
"122",4.9019238,0.022540333,31413.316,"4.9019238","0.022540333","31413.316",4.7119974,0.271321442310087,8,12.7359509902645,2.0837,0.0499966921728691,0.204848214698679,4.48919048913012,2.0849,0.57067845
"123",4.9019238,0.022540333,50151.724,"4.9019238","0.022540333","50151.724",7.5227586,0.271321442310087,8,13.2663912619036,1.9202,0.0499637786877828,0.204889905113122,4.31040456680805,1.9208,0.570637954901961
"124",4.9019238,0.022540333,72701.801,"4.9019238","0.022540333","72701.801",10.90527015,0.271321442310087,8,13.5577617064427,1.8416,0.0499637786877828,0.204889905113122,4.21811235445628,1.8423,0.570637954901961
"125",4.9019238,0.022540333,105000,"4.9019238","0.022540333","105000",15.75,0.271321442310087,8,13.7674199563942,1.7937,0.0501534223320158,0.204680686403162,4.15409821385615,1.7946,0.570859682222222
"126",4.9019238,0.022540333,137298.2,"4.9019238","0.022540333","137298.2",20.59473,0.271321442310087,8,13.852023695859,1.775,0.0501534223320158,0.204680686403162,4.12881472131252,1.7759,0.570859682222222
"127",4.9019238,0.022540333,159848.28,"4.9019238","0.022540333","159848.28",23.977242,0.271321442310087,8,9.34079426410958,3.0102,0.0500923034227567,0.204739785568918,6.11032692467224,3.0108,0.570791593617021
"128",4.9019238,0.022540333,178586.68,"4.9019238","0.022540333","178586.68",26.788002,0.271321442310087,8,9.96234281448525,2.7697,0.0500923034227567,0.204739785568918,5.73174003901407,2.7695,0.570791593617021
"129",4.9019238,0.022540333,186807.95,"4.9019238","0.022540333","186807.95",28.0211925,0.271321442310087,8,11.0920192427327,2.4525,0.0500290852040816,0.204809343061224,5.15129836629559,2.4521,0.570717579591837
"130",4.9019238,0.033879061,105000,"4.9019238","0.033879061","105000",15.75,0.271321442310087,8,12.6579574162507,1.5693,0.0497875878751501,0.256518677162065,4.51700521919052,1.5683,0.569371216
"131",4.9019238,0.042264973,18912.915,"4.9019238","0.042264973","18912.915",2.83693725,0.271321442310087,8,11.7833926621582,1.3579,0.0495807321266968,0.294250113423831,4.85073242854846,1.357,0.56816237254902
"132",4.9019238,0.042264973,23192.05,"4.9019238","0.042264973","23192.05",3.4788075,0.271321442310087,8,12.4886347483958,1.0776,0.0495807321266968,0.294250113423831,4.57799093618349,1.0763,0.56816237254902
"133",4.9019238,0.042264973,31413.316,"4.9019238","0.042264973","31413.316",4.7119974,0.271321442310087,8,9.01661217347396,2.8625,0.0495807321266968,0.294250113423831,6.32856142302962,2.862,0.56816237254902
"134",4.9019238,0.042264973,53845.416,"4.9019238","0.042264973","53845.416",8.0768124,0.271321442310087,8,12.9564030165847,0.9167,0.0495807321266968,0.294250113423831,4.41335831062359,0.9153,0.56816237254902
"135",4.9019238,0.042264973,72701.801,"4.9019238","0.042264973","72701.801",10.90527015,0.271321442310087,8,13.1681710878684,0.8544,0.0495807321266968,0.294250113423831,4.34265274702142,0.853,0.56816237254902
"136",4.9019238,0.042264973,105000,"4.9019238","0.042264973","105000",15.75,0.271321442310087,8,13.3838843693215,0.8117,0.049620181152461,0.294200144657863,4.27290580874393,0.8102,0.568215316
"137",4.9019238,0.042264973,137298.2,"4.9019238","0.042264973","137298.2",20.59473,0.271321442310087,8,13.455001205211,0.7931,0.049620181152461,0.294200144657863,4.25039158022169,0.7913,0.568215316
